Target,x1,x4,x6,x7,x8,x9,x10,x11,x14,x15,x16,x17,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
-0.8,100.161,42,0.129339773,-0.300031025,0.300031025,0.129339773,10.20263889,0.307268519,2.821938937,57.20035948,5.698670613,5.029568634,3.27005561,2.764784317,2.764784317,1.805568494,1.805568494,0.882392159,0.882392159,0.425722174,0.425722174,-0.33,29.01955001,6.67,3.846366843,5.67,44.7254837,4.794537184,5.783244946,0,0,0,0,0
-0.81,116.16,48,0.305965805,-0.481026717,0.481026717,0.305965805,10.16157407,-0.671296296,3.520860067,74.59772061,6.568914101,5.347025718,3.718744015,2.947116221,2.947116221,1.851657674,1.851657674,1.334839412,1.334839412,0.637915987,0.637915987,-0.53,47.19725257,7.47,3.469267037,1.958669538,49.51971745,5.106527395,0,0,0,0,5.969305288,4.794537184
-0.82,146.142,58,0.302839788,-0.481230389,0.481230389,0.302839788,9.896551871,-0.870010393,3.05508994,113.7095059,7.983127663,5.539350897,4.625897658,3.062568667,3.062568667,1.994583868,1.994583868,1.031284334,1.031284334,0.55245145,0.55245145,-1.06,116.6167454,8.94,4.78480679,6.94,58.4754733,10.21305479,0,0,0,0,11.93861058,9.589074368
-0.83,114.104,44,0.239332046,-0.345504287,0.345504287,0.239332046,10.28277778,-0.120740741,2.400854042,104,5.983127663,4.230710143,3.7876937,2.322461853,2.322461853,1.553459452,1.553459452,0.892228525,0.892228525,0.482725915,0.482725915,-1.06,70.79892376,5.084092219,1.813699383,0.959498621,46.25101478,10.63357721,0,0,11.81435946,0,0,9.589074368
-0.85,211.261,84,0.413880176,-0.414606985,0.414606985,0.413880176,11.3591473,-0.438194444,2.705885156,315.7947236,11.6378282,9.663522298,6.799330934,4.926094401,4.926094401,4.857126989,4.857126989,2.211096703,2.211096703,1.556424002,1.556424002,-1.32,1256.919098,11.75309942,4.0448635,3.381899442,89.88966109,9.636772685,5.759164872,5.783244946,0,0,6.093240071,4.794537184
-0.85,107.156,42,0.03432088,-0.398514098,0.398514098,0.03432088,5.519814815,0.868055556,3.134861511,160.4966295,5.983127663,4.886751346,3.804530453,2.616025404,2.616025404,1.856588016,1.856588016,1.18846138,1.18846138,0.586787657,0.586787657,-0.98,72.49526583,5.162450142,1.864622199,0.808016781,49.13623593,5.733667477,0,0,0,0,0,0
-0.85,116.204,50,0.063946738,-0.389926782,0.389926782,0.063946738,9.400462963,-0.458333333,3.708324167,64.78707744,6.78445705,6.231670646,3.504035845,3.227642643,3.227642643,2.865426725,2.865426725,1.959588868,1.959588868,0.40824829,0.40824829,-0.04,38.33669273,7.96,2.492201094,1.826390306,51.72313747,5.106527395,0,0,0,0,0,0
-0.89,116.204,50,0.061657391,-0.390193759,0.390193759,0.061657391,9.286157407,-0.491319444,3.623281004,61.27730244,6.78445705,6.231670646,3.481380475,3.204987273,3.204987273,2.96295917,2.96295917,1.818357533,1.818357533,0.499535383,0.499535383,-0.04,35.64737585,7.96,2.492201094,2.31410722,51.72313747,5.106527395,0,0,0,0,0,0
-0.89,102.177,44,0.051166509,-0.39341927,0.39341927,0.051166509,8.683472222,-0.097268519,2.678257743,33.16125946,5.698670613,5.145884208,3.27005561,2.950904231,2.950904231,1.991249891,1.991249891,0.975452115,0.975452115,0.499535383,0.499535383,-0.04,29.01955001,6.96,4.127785235,5.96,45.35819535,5.106527395,0,0,0,0,0,0
-0.91,123.115,46,0.268400755,-0.364209357,0.364209357,0.268400755,10.32064815,-0.552685185,2.981454614,208.7029091,6.690234444,4.612076558,4.304530453,2.363011215,2.363011215,1.454903666,1.454903666,0.8156264,0.8156264,0.426332141,0.426332141,-1.45,129.2253387,5.682450331,2.212180313,1.218313829,51.73705399,5.733667477,5.693927995,0,0,5.907179729,0,9.778515705
-0.93,166.176,64,0.31283442,-0.480716944,0.480716944,0.31283442,10.570976,-0.996574074,2.877595791,255.7359748,8.974691495,6.473883878,5.753218858,3.640240871,3.640240871,2.484081314,2.484081314,1.682611318,1.682611318,1.011425592,1.011425592,-1.35,553.7115635,8.743896714,3.875200928,1.826040906,70.27621907,10.21305479,5.917906046,0,0,0,5.969305288,4.794537184
-0.94,112.172,46,0.135199715,-0.299414886,0.299414886,0.135199715,10.79407407,0.364583333,2.392713578,96.55994822,5.983127663,5.314025684,3.804530453,3.33195123,3.33195123,2.613142329,2.613142329,1.859959358,1.859959358,1.157141919,1.157141919,-0.33,72.49526583,5.800378096,2.293184531,1.086145435,50.08459466,0,5.783244946,0,0,0,0,4.794537184
-0.95,150.181,58,0.311941344,-0.351660772,0.351660772,0.311941344,10.28373441,-0.491802721,2.453018744,233.1071909,8.104448007,6.079456687,5.2876937,3.360589664,3.360589664,2.20340272,2.20340272,1.309568011,1.309568011,0.785039202,0.785039202,-1.51,349.029098,7.595374078,3.607707076,2.708675793,65.21256233,11.05045608,0,0,0,0,6.031114512,0
-0.95,149.193,58,0.223094856,-0.31574473,0.31574473,0.223094856,10.87009637,0.052037037,2.85117789,242.9994627,8.267584714,6.742213232,5.215214055,3.509234939,3.509234939,2.413584189,2.413584189,1.615832771,1.615832771,0.833404975,0.833404975,-1.31,335.4793898,7.793199174,3.191164646,1.802305551,66.44758523,4.899909731,0,0,5.907179729,0,0,4.794537184
-0.96,117.108,46,0.337284066,-0.34991482,0.34991482,0.337284066,10.01597222,-0.81712963,3.692337094,102.7016577,6.568914101,4.495380822,3.718744015,2.122314811,2.122314811,1.135650331,1.135650331,0.652491767,0.652491767,0.253808735,0.253808735,-1.13,47.19725257,6.87,2.949731932,1.545387578,46.39524973,5.733667477,0,0,0,0,6.031114512,0
-1,103.124,38,0.099108837,-0.192437051,0.192437051,0.099108837,8.287592593,0.715277778,3.049388908,195.3768526,5.819990956,4.333964941,3.931851653,2.3842904,2.3842904,1.477828803,1.477828803,0.902888513,0.902888513,0.512688452,0.512688452,-1.29,91.36757728,4.859031297,2.130929916,0.854540039,48.18892492,0,0,0,0,0,0,0
-1.01,139.11,52,0.272622151,-0.50770023,0.50770023,0.272622151,10.04759259,-0.555833333,3.069899266,258.9247709,7.560477932,5.020324849,4.698377303,2.633729172,2.633729172,1.776961888,1.776961888,1.040556,1.040556,0.6065933,0.6065933,-1.58,178.1927874,6.538764846,2.344994096,1.222616942,56.87861259,5.106527395,5.749511833,0,0,5.687386275,0,10.11431827
-1.04,102.177,44,0.048152856,-0.395820519,0.395820519,0.048152856,8.594027778,0.138888889,3.360435143,42.14170945,5.914213562,5.361427158,3.121320344,2.730441328,2.730441328,2.675880836,2.675880836,1.385137946,1.385137946,0.111803399,0.111803399,-0.04,26.83874054,6.96,2.31410722,2.63114094,45.35819535,5.106527395,0,0,0,0,0,0
-1.06,98.96,26,0.035889203,-0.125423431,0.125423431,0.035889203,5.054012346,0.557098765,1.974744871,6,3.414213562,2.170142508,1.914213562,1.034522484,2.103567451,0.377964473,1.133893419,0.071428571,0.642857143,0,0,0.58,6.854752972,4.58,3.58,2.58,35.7107256,0,0,0,0,0,0,0
-1.06,138.21,56,0.155678092,-0.294844131,0.294844131,0.155678092,11.01270833,0.204282407,2.79815417,186.9049472,7.776020882,6.899812122,4.494800481,3.695687977,3.695687977,3.974770033,3.974770033,1.817563683,1.817563683,1.665893013,1.665893013,-0.59,106.4562509,7.516269926,2.223844673,1.693077005,62.12487586,0,0,5.783244946,0,0,0,4.794537184
-1.06,128.558,42,0.133666613,-0.506395631,0.506395631,0.133666613,8.787314815,0.133487654,3.134861511,164.6383389,5.983127663,4.134579145,3.804530453,2.239939303,2.617903776,1.451411555,1.858611681,0.852452787,1.172065315,0.451728837,0.587462212,-0.69,72.49526583,5.446798906,2.052669548,0.927965288,52.5289031,5.106527395,5.749511833,0,0,0,0,0
-1.06,116.16,48,0.302839555,-0.48123039,0.48123039,0.302839555,9.87412415,-0.681990741,2.822354554,68.92878689,6.405777394,5.183889011,3.77005561,2.988391115,2.988391115,1.850845324,1.850845324,0.994195557,0.994195557,0.526225725,0.526225725,-0.53,48.27551104,7.47,4.624559505,5.47,49.51971745,5.106527395,0,0,0,0,5.969305288,4.794537184
-1.1,101.193,44,-0.007727548,-0.330473504,0.330473504,0.007727548,5.269288549,0.861111111,2.447472888,23.3609904,5.535533906,5.112884175,3.414213562,3.115355072,3.115355072,1.849335306,1.849335306,1.057677536,1.057677536,0.571114263,0.571114263,-0.04,35.50960993,6.96,5.96,5.96,45.9038523,5.733667477,0,0,0,0,0,0
-1.11,102.177,44,0.045612317,-0.396099013,0.396099013,0.045612317,8.46587963,0.341111111,2.831819966,35.16125946,5.698670613,5.145884208,3.308060412,2.917181397,2.917181397,2.076421036,2.076421036,1.093148045,1.093148045,0.584086373,0.584086373,-0.04,31.91663524,6.96,4.127785235,3.79903486,45.35819535,5.106527395,0,0,0,0,0,0
-1.12,143.013,44,0.060185258,-0.378979579,0.378979579,0.060185258,5.269182099,0.552469136,2.447472888,28.8707654,5.535533906,3.992604361,3.414213562,2.111872753,3.180917721,0.990336909,1.746265855,0.442978485,0.751585184,0.211171018,0.429388908,0.54,35.50960993,7.54,6.54,6.54,53.55415505,4.736862954,0,0,0,0,0,0
-1.15,116.204,50,0.058541994,-0.39259555,0.39259555,0.058541994,9.194444444,-0.150462963,3.623281004,61.27730244,6.78445705,6.231670646,3.481380475,3.162229096,3.162229096,3.29007147,3.29007147,1.386369101,1.386369101,0.612372436,0.612372436,-0.04,35.64737585,7.96,2.492201094,2.31410722,51.72313747,5.106527395,0,0,0,0,0,0
-1.16,170.12,64,0.335462307,-0.50414374,0.50414374,0.335462307,10.31281557,-1.291111111,3.306535413,307.5637747,9.300964908,5.851803211,5.519744508,3.003251875,3.003251875,2.16825712,2.16825712,1.316632232,1.316632232,0.727664288,0.727664288,-1.91,405.2923077,8.189108028,2.612657297,1.242693018,67.13480234,20.42610958,0,17.2485355,0,0,5.969305288,0
-1.17,173.835,20,0.058788888,-0.080248651,0.080248651,0.058788888,3.0625,0.875,1.632993162,2.754887502,2.707106781,1.463035727,1.414213562,0.534522484,2.777460299,0.101015254,2.72741187,0,0,0,0,0.96,2.754887502,3.96,2.96,2.96,36.47434624,0,0,0,0,0,0,0
-1.2,159.188,60,0.126277216,-0.507181516,0.507181516,0.126277216,9.512037037,0.303796296,2.892065045,423.1081353,8.552041764,6.781178537,5.770856948,3.825520932,3.825520932,2.799911813,2.799911813,1.822414217,1.822414217,1.285612443,1.285612443,-1.57,698.6147118,7.099295166,2.48251405,1.013353239,70.4918915,5.106527395,5.749511833,0,0,0,0,4.983978521
-1.21,107.156,42,0.031367248,-0.398728565,0.398728565,0.031367248,5.426666667,0.829259259,3.032455532,143.2466295,5.983127663,4.886751346,3.7876937,2.61004234,2.61004234,1.910683603,1.910683603,1.077350269,1.077350269,0.566452912,0.566452912,-0.98,70.79892376,5.162450142,1.864622199,0.997109257,49.13623593,5.733667477,0,0,0,0,0,0
-1.23,268.229,102,0.242438759,-0.491603849,0.491603849,0.242438759,9.918933768,-1.229946145,2.035435146,602.6175788,13.56854962,9.657165451,9.130228955,5.621306794,5.621306794,4.250185754,4.250185754,3.130765719,3.130765719,2.135627369,2.135627369,-1.81,35227.09227,12.23544093,4.384238854,1.747612859,106.3005032,25.16297253,24.63921924,17.39177911,5.879988336,0,0,4.567099648
-1.24,184.147,70,0.337625501,-0.50414374,0.50414374,0.337625501,10.90309335,-0.703148148,3.203722825,321.3827773,10.00807169,6.812837906,6.05774931,3.392017513,3.392017513,2.354686179,2.354686179,1.490779324,1.490779324,0.839891261,0.839891261,-1.91,736.7044153,9.180171326,3.220377951,1.636169663,73.81905593,20.05644514,0,17.2485355,0,0,5.969305288,0
-1.26,171.156,66,0.342429703,-0.392286935,0.392286935,0.342429703,10.37300076,-0.518194444,3.032858934,294.228459,9.137828202,6.596914794,5.66390246,3.438905119,3.438905119,2.29596592,2.29596592,1.544695413,1.544695413,0.978368293,0.978368293,-1.43,563.5352627,8.664607379,3.310964148,1.424127174,68.61221883,15.22084566,12.74159998,5.824404498,0,0,5.817862778,0
-1.26,126.115,48,0.325372879,-0.311518872,0.325372879,0.311518872,10.43555556,-0.458333333,3.515622477,280.9743005,6.853371151,4.89384685,4.18154055,2.48559856,2.48559856,1.770725185,1.770725185,0.895031376,0.895031376,0.591034543,0.591034543,-1.32,85.75693819,5.810208333,1.889429225,1.282701679,50.5586854,4.983978521,0,0,0,5.559266895,5.689743398,9.778515705
-1.28,123.159,48,0.127400041,-0.38358146,0.38358146,0.127400041,5.408333333,0.541666667,3.16567031,169.0651777,6.853371151,5.549127729,4.18154055,2.760452595,2.760452595,1.981404894,1.981404894,0.985829709,0.985829709,0.745623198,0.745623198,-1.12,85.75693819,6.006903553,2.009487457,1.384108997,53.94047401,5.733667477,11.64226728,0,0,0,0,0
-1.28,107.156,42,0.033704291,-0.388122069,0.388122069,0.033704291,3.026944444,1.159722222,2.832085835,145.7328145,5.819990956,4.886751346,3.931851653,2.660683603,2.660683603,1.616025404,1.616025404,1.062464203,1.062464203,0.604819519,0.604819519,-0.98,91.36757728,5.162450142,2.358604859,0.997109257,49.34620742,5.316788604,0,0,0,0,0,0
-1.3,114.188,48,0.132390488,-0.299718289,0.299718289,0.132390488,10.64305556,0.412037037,3.055172204,58.78707744,6.405777394,5.736675415,3.808060412,3.325444489,3.325444489,2.038675135,2.038675135,1.057677536,1.057677536,0.682677536,0.682677536,-0.33,50.25226451,7.67,4.819925037,3.846366843,51.09042581,0,5.783244946,0,0,0,0,4.794537184
-1.3,96.944,24,0.015563326,-0.092004176,0.092004176,0.015563326,4.87345679,1.237654321,2.549193338,19.21928095,3.414213562,1.910629484,1.914213562,0.769769114,1.642640675,0.251976315,0.755928946,0.047619048,0.428571429,0,0,0.32,6.854752972,4.32,3.32,2.32,35.02112256,0,0,0,0,0,0,0
-1.31,122.167,48,0.120883846,-0.507407376,0.507407376,0.120883846,9.206296296,0.414351852,3.247834734,195.5576621,6.853371151,5.679264403,4.215214055,2.967623734,2.967623734,2.240415625,2.240415625,1.4394939,1.4394939,0.805660824,0.805660824,-0.98,109.7375151,6.144688279,2.094917408,1.043572384,54.9555211,5.106527395,5.749511833,0,0,0,0,0
-1.32,185.846,24,-0.011957664,-0.058921764,0.058921764,0.011957664,3.020833333,1.729166667,2.549193338,19.21928095,3.414213562,1.910629484,1.914213562,0.769769114,2.601120171,0.251976315,1.309307341,0.047619048,1.285714286,0,0,0.7,6.854752972,4.7,3.7,2.7,42.14968532,0,0,0,0,0,0,0
-1.34,102.177,44,0.051835974,-0.378808648,0.378808648,0.051835974,5.190972222,0.402731481,2.678257743,33.16125946,5.698670613,5.399812122,3.27005561,2.886184715,2.886184715,1.919545602,1.919545602,0.655308609,0.655308609,0.353553391,0.353553391,-0.04,29.01955001,6.96,4.127785235,5.96,45.67750683,4.736862954,0,0,0,0,0,0
-1.35,252.347,92,0.20866778,-0.358562073,0.358562073,0.20866778,8.39157474,0.50375,2.151693817,405.1737762,12.5102254,9.94855969,8.274386908,5.225758266,6.380458804,3.264003184,4.369174899,2.110545058,3.080905495,1.176932712,2.052061035,-1.68,8399.709922,13.38527415,7.570081043,4.781784863,104.9255429,15.61755573,0,0,12.15271066,0,0,0
-1.36,76.526,24,0.040106491,-0.122219648,0.122219648,0.040106491,5.067901235,0.555555556,2.296835262,17.2451125,3.414213562,2.369528305,1.914213562,1.083757823,1.618280307,0.442978485,0.751585184,0.109108945,0.327326835,0,0,0.03,6.854752972,4.03,3.03,2.03,31.08279845,0,0,0,0,0,0,0
-1.36,172.209,60,0.237547699,-0.398727721,0.398727721,0.237547699,10.6811319,-3.575138889,3.201515931,341.349962,8.483127663,5.688846487,4.999018566,2.883202079,4.429521557,2.114044862,3.67546792,1.208632553,2.137863786,0.657506159,1.172945985,-1.07,230.7347201,8.030704935,2.519290321,1.923970074,64.87196041,5.733667477,0,0,10.02329115,0,0,0
-1.39,148.117,54,0.346404004,-0.385656969,0.385656969,0.346404004,10.83287037,-0.55037037,2.694677255,307.9453367,7.844934983,5.534145948,5.2876937,3.14384685,3.14384685,2.222560812,2.222560812,1.552287246,1.552287246,1.033264677,1.033264677,-1.64,517.0909622,6.094932395,1.919461806,0.741170307,62.59204562,4.736862954,0,0,0,0,11.93861058,0
-1.41,122.167,48,0.115359366,-0.507956224,0.507956224,0.115359366,8.9375,0.345462963,3.17167803,215.8076621,6.853371151,5.679264403,4.198377303,2.961640669,2.961640669,2.268561861,2.268561861,1.490491852,1.490491852,0.725598734,0.725598734,-0.98,104.2009193,6.144688279,2.094917408,1.22443465,54.9555211,5.106527395,5.749511833,0,0,0,0,0
-1.41,78.542,26,0.027912831,-0.123611771,0.123611771,0.027912831,5.274691358,0.305555556,2.323790008,8,3.577350269,2.955314742,1.732050808,1.372918429,1.809354209,1.01378605,1.886657611,0,0,0,0,0.29,3.245112498,4.29,1.593951368,45.31259215,31.77240148,0,0,0,0,0,0,0
-1.41,138.122,52,0.33518286,-0.507966179,0.507966179,0.33518286,10.23059335,-0.986111111,3.003400685,237.5330614,7.560477932,5.112076558,4.698377303,2.722704946,2.722704946,1.852026589,1.852026589,1.114255286,1.114255286,0.604007114,0.604007114,-1.51,180.9125147,6.60778563,2.389632707,1.253904639,57.54633484,10.21305479,5.749511833,0,0,0,5.969305288,0
-1.42,200.234,80,0.309419066,-0.481010993,0.481010993,0.309419066,11.11418131,-0.920578704,3.081675006,281.8465857,11.14626437,8.702487603,6.23188636,4.694613836,4.694613836,4.788445842,4.788445842,3.996408444,3.996408444,2.315270866,2.315270866,-1.06,887.7480836,11.01727975,2.96869598,1.20583115,82.92941061,10.21305479,0,0,0,0,11.93861058,9.589074368
-1.42,527.574,204,0.259034968,-0.509650479,0.509650479,0.259034968,13.78491323,-2.721269566,1.638899439,1292.987076,27.73132185,21.56198234,17.82816415,12.73381658,12.73381658,11.08675869,11.08675869,8.664789849,8.664789849,6.702791823,6.702791823,-3.25,259083035.9,26.36082206,8.907093426,3.526929805,219.2179214,30.84942558,22.84094611,11.38429576,5.783244946,5.907179729,0,24.18343101
-1.42,100.161,42,0.129595121,-0.300019963,0.300019963,0.129595121,10.25416667,0.287037037,3.126006652,64.58027135,5.86180732,5.192705341,3.125897658,2.620626365,2.620626365,2.299986098,2.299986098,0.695705769,0.695705769,0.574914957,0.574914957,-0.33,19.09358393,6.67,2.779490232,5.67,44.7254837,4.794537184,5.783244946,0,0,0,0,0
-1.45,128.171,52,0.305987143,-0.481026462,0.481026462,0.305987143,10.35435185,-0.60212963,2.312191534,103.4837784,6.690234444,5.468346061,4.304530453,3.532902659,3.532902659,2.673171534,2.673171534,1.954412568,1.954412568,1.349539252,1.349539252,-0.53,129.2253387,6.588063754,2.852566646,1.698902356,54.87882841,5.106527395,0,0,0,0,5.969305288,4.794537184
-1.46,132.232,48,0.165773799,-0.363016178,0.363016178,0.165773799,4.830092593,0.74537037,3.055172204,64.82892142,6.405777394,5.322461853,3.808060412,2.825444489,3.233692779,1.389784317,1.798032607,0.674667653,0.963342788,0.383614263,0.672289397,-0.31,50.25226451,7.69,4.839476831,3.865746924,55.6575241,10.63357721,0,5.112436885,0,0,0,0
-1.47,131.175,54,0.403985967,-0.449713873,0.449713873,0.403985967,9.962453231,-0.674904573,2.828868135,83.12704562,7.112884175,5.722273975,4.27005561,3.192705341,3.192705341,1.874604087,1.874604087,0.992211929,0.992211929,0.524823088,0.524823088,-0.73,84.62711413,8.27,5.407551582,7.27,55.17891963,10.47053043,0,0,0,0,6.093240071,0
-1.47,161.126,60,0.415985186,-0.398716277,0.415985186,0.398716277,11.91231481,-4.29625,3.059901692,254.1077533,8.483127663,5.520644765,4.999018566,2.926989049,2.926989049,2.123221861,2.123221861,1.213954177,1.213954177,0.714997962,0.714997962,-1.19,228.2124915,7.911936799,2.450010012,1.862773346,61.63284214,5.733667477,0,0,0,0,6.176298517,0
-1.47,116.204,50,0.053721855,-0.393142213,0.393142213,0.053721855,8.989027778,-0.046342593,2.862065598,43.65148445,6.405777394,5.852990989,3.808060412,3.488909033,3.488909033,2.204300322,2.204300322,1.362150446,1.362150446,0.643872951,0.643872951,-0.04,56.62563226,7.96,5.103678161,4.127785235,51.72313747,5.106527395,0,0,0,0,0,0
-1.48,112.088,42,0.32516756,-0.314118037,0.32516756,0.314118037,10.21472222,-0.474537037,3.502117039,246.3619538,5.983127663,3.971197119,3.7876937,2.068931893,2.068931893,1.296045816,1.296045816,0.685866587,0.685866587,0.382688466,0.382688466,-1.32,64.0524865,4.829700599,1.651203466,0.841205377,44.19374328,4.983978521,0,0,0,5.559266895,5.689743398,9.778515705
-1.5,120.977,24,0.020898848,-0.102246564,0.102246564,0.020898848,3.432291667,0.895833333,2.296835262,17.2451125,3.414213562,2.369528305,1.914213562,1.083757823,2.205226731,0.442978485,1.09045886,0.109108945,0.56694671,0,0,0.22,6.854752972,4.22,3.22,2.22,34.64707983,0,0,0,0,0,0,0
-1.5,135.191,44,0.081150636,-0.244665694,0.244665694,0.081150636,4.137222222,1.099537037,2.95465979,282.8939368,6.104448007,4.742213232,4.466326495,2.748982362,3.628635174,1.820084524,2.706431701,1.23671854,2.046691931,0.80339153,1.481848396,-0.89,254.26899,4.939958514,1.809938153,0.715352864,56.9730789,0,0,0,0,0,0,0
-1.5,127.231,54,0.006692051,-0.313983106,0.313983106,0.006692051,3.52,0.850694444,2.077860755,62.21299941,6.527097737,6.319990956,4.431851653,4.165831887,4.165831887,2.935504621,2.935504621,2.049512102,2.049512102,1.51884685,1.51884685,-0.04,145.1665367,7.071607143,3.886985049,2.353880867,57.83787686,5.316788604,0,0,0,0,0,0
-1.52,127.574,42,0.063491408,-0.397522965,0.397522965,0.063491408,5.58367284,0.618055556,3.134861511,164.6383389,5.983127663,4.264715819,3.804530453,2.30500764,2.682972113,1.521512945,1.928713071,0.905222603,1.249428651,0.475095967,0.610829342,-0.69,72.49526583,5.446798906,2.052669548,0.927965288,53.07456004,5.733667477,0,0,0,0,0,0
-1.52,126.115,48,0.325184536,-0.313849907,0.325184536,0.313849907,10.56425926,-0.467037037,3.523897719,309.2243005,6.853371151,4.89384685,4.198377303,2.48559856,2.48559856,1.754936127,1.754936127,1.004987977,1.004987977,0.477130678,0.477130678,-1.32,104.2009193,5.810208333,1.889429225,1.072463408,50.5586854,4.983978521,0,0,0,5.559266895,5.689743398,9.778515705
-1.54,163.829,26,0.161548251,-0.092585792,0.161548251,0.092585792,4.956790123,-0.409722222,2.323790008,10.7548875,3.577350269,1.711243688,1.732050808,0.654653671,2.44320076,0.24743583,3.31373606,0,0,0,0,1.06,3.245112498,5.06,2.306305419,11.55697401,43.21333109,0,0,3.745537714,0,0,0,0
-1.56,157.194,54,0.237545098,-0.22462841,0.237545098,0.22462841,10.61064815,-3.502824074,3.218646629,303.7795181,7.612884175,5.188846487,4.605171716,2.683843341,4.230162819,1.858061798,3.419484855,1.071738018,2.000969252,0.610173759,1.146665662,-0.87,165.6373293,7.239529025,2.39739808,1.554107394,59.53206971,0,0,0,10.02329115,0,0,0
-1.59,122.993,26,0.008875443,-0.089670319,0.089670319,0.008875443,3.270833333,0.645833333,2.323790008,8,3.577350269,2.955314742,1.732050808,1.372918429,2.288593957,1.01378605,2.845137107,0,0,0,0,0.48,3.245112498,4.48,1.767356322,23.57722222,35.33668286,0,0,0,0,0,0,0
-1.6,158.117,60,0.323067791,-0.351606855,0.351606855,0.323067791,10.65546296,-1.041666667,2.534438673,225.3770603,8.43072142,5.37944541,5.092224153,2.767072974,2.767072974,1.904313522,1.904313522,1.060947936,1.060947936,0.660681189,0.660681189,-1.79,278.4373694,7.318577633,2.445727413,1.567971634,61.30228977,16.36724469,0,6.165775612,0,5.907179729,12.06222902,10.11132579
-1.6,155.966,20,-0.003318429,-0.086675952,0.086675952,0.003318429,2.288333333,1.22,1.632993162,2.754887502,2.707106781,2.085071254,1.414213562,0.974368023,2.499949695,0.267261242,1.792842914,0,0,0,0,0.73,2.754887502,3.73,2.73,2.73,34.36603126,0,0,0,0,0,0,0
-1.6,130.231,56,0.061675178,-0.390194522,0.390194522,0.061675178,9.454305556,-0.406736111,3.330074216,66.96788691,7.328427125,6.77564072,4.121320344,3.844927141,3.844927141,2.954048126,2.954048126,1.830577454,1.830577454,0.734387027,0.734387027,-0.04,75.58143215,8.96,3.886985049,4.462512563,58.08807958,5.106527395,0,0,0,0,0,0
-1.6,197.19,76,0.320315522,-0.504259893,0.504259893,0.320315522,10.41862355,-1.099477041,2.777268027,350.6652328,10.71517847,7.343747204,6.502907755,3.996788559,3.996788559,2.971921565,2.971921565,1.812638002,1.812638002,1.037227029,1.037227029,-1.75,1115.779106,10.33163265,3.972117202,2.366714454,80.41034352,21.05324966,6.041840829,11.49902367,0,0,5.969305288,4.794537184
-1.61,135.166,52,0.159301055,-0.398728235,0.398728235,0.159301055,10.71585412,0.069444444,3.003400685,237.9394334,7.560477932,5.794999636,4.698377303,3.064166485,3.064166485,2.178194686,2.178194686,1.317209867,1.317209867,0.717827627,0.717827627,-1.31,180.9125147,6.805074799,2.518544061,1.345015863,59.66270015,5.733667477,0,5.783244946,0,0,0,4.794537184
-1.63,142.198,58,0.145032633,-0.299536623,0.299536623,0.145032633,11.05416667,-0.369375,3.990751354,151.1307515,8.36180732,7.023603362,4.337222523,3.365355072,3.365355072,3.551968134,3.551968134,1.246018914,1.246018914,0.491269349,0.491269349,-0.66,76.9035911,9.34,2.950718986,3.382056225,61.61689003,0,11.56648989,0,0,0,0,9.589074368
-1.64,68.119,28,0.008338404,-0.120109491,0.120109491,0.008338404,4.889027778,0.916666667,2.483699571,38.490225,4.121320344,3.491563832,2.414213562,1.849335306,1.849335306,0.954124145,0.954124145,0.394337567,0.394337567,0.144337567,0.144337567,-0.44,11.2451125,4.56,3.56,3.56,33.19824488,0,0,0,0,0,0,0
-1.66,230.245,82,0.420384002,-0.45217231,0.45217231,0.420384002,11.46002079,-3.868472222,2.963576146,452.0349428,11.47469149,7.927992798,6.953525588,3.918120544,5.401283792,2.666116078,4.348518319,1.593494028,2.921657401,0.8572804,1.77226871,-1.76,1764.693861,11.3155287,4.177379247,2.844934725,87.08688345,10.47053043,0,0,0,10.02329115,6.093240071,0
-1.66,194.186,74,0.338230175,-0.46539862,0.46539862,0.338230175,11.22463341,-0.55,3.153839931,321.8945604,10.55204176,7.942394239,6.701907263,3.960343431,3.960343431,2.52874703,2.52874703,1.737682652,1.737682652,1.059028748,1.059028748,-1.84,1540.839259,10.24223684,4.4113234,1.903940309,81.44130624,9.473725908,0,0,0,0,11.93861058,0
-1.68,179.175,68,0.322480549,-0.479930323,0.479930323,0.322480549,11.17467593,-1.051591553,2.544573342,307.8956698,9.681798276,6.857568304,6.198377303,3.749645472,3.749645472,2.442441483,2.442441483,1.43614897,1.43614897,0.847481068,0.847481068,-1.84,895.9030985,9.249605735,4.251656293,2.943578505,75.1933696,10.423316,6.544756406,0,0,5.907179729,5.969305288,9.589074368
-1.71,129.247,56,-0.004896613,-0.330197569,0.330197569,0.004896613,5.524057067,0.782361111,3.092246195,48.52932501,7.112884175,6.690234444,4.346065215,4.047206724,4.047206724,2.65220448,2.65220448,1.876609429,1.876609429,0.981441222,0.981441222,-0.04,99.31601295,8.96,6.085628141,4.462512563,58.63373653,5.733667477,0,0,0,0,0,0
-1.83,236.271,92,0.411897676,-0.436180761,0.436180761,0.411897676,11.41824405,-0.806794218,2.419926733,378.596948,12.67336211,9.895953268,8.130228955,5.435443874,5.435443874,3.433143394,3.433143394,2.024237828,2.024237828,1.200835869,1.200835869,-2.04,5941.818724,13.02684492,6.522570101,4.545327924,100.1573696,10.05365156,0,6.103966388,0,5.907179729,6.093240071,10.11132579
